duration,src_bytes,dst_bytes,wrong_fragment,hot,logged_in,num_compromised,count,srv_count,serror_rate,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,label
23,306,1043,0,6,1,0,1,1,0.0,1.0,0.0,52,18,0.35,0
438,147,105,0,0,0,0,4,2,0.0,0.5,0.5,255,4,0.02,0
0,233,1556,0,0,1,0,10,20,0.0,1.0,0.0,169,255,1.0,0
0,0,0,0,0,0,0,266,18,0.0,0.07,0.06,255,18,0.07,1
0,42,130,0,0,0,0,308,307,0.0,1.0,0.01,197,164,0.83,0
0,748,0,0,0,1,0,1,1,0.0,1.0,0.0,255,77,0.3,0
0,28,0,3,0,0,0,57,57,0.0,1.0,0.0,255,24,0.09,1
37572,1,0,0,0,0,0,2,2,0.0,1.0,0.0,255,2,0.01,1
0,157,20974,0,0,1,0,2,2,0.0,1.0,0.0,44,255,1.0,0
0,0,0,0,0,0,0,10,7,1.0,0.7,0.3,255,67,0.26,1
0,191,318,0,0,1,0,2,11,0.0,1.0,0.0,255,255,1.0,0
0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,131,1,0.01,1
0,0,0,0,0,0,0,103,17,1.0,0.17,0.06,255,19,0.07,1
0,330,10233,0,0,1,0,26,27,0.0,1.0,0.0,121,255,1.0,0
0,8,0,0,0,0,0,1,25,0.0,1.0,0.0,2,32,1.0,1
0,227,5220,0,0,1,0,6,6,0.0,1.0,0.0,19,114,1.0,0
0,46,133,0,0,0,0,79,157,0.0,1.0,0.0,255,198,0.78,0
0,0,0,0,0,0,0,128,18,1.0,0.14,0.05,255,3,0.01,1
0,196,1344,0,0,1,0,1,1,0.0,1.0,0.0,1,255,1.0,0
63,48,48,0,0,0,0,1,1,0.0,1.0,0.0,8,36,1.0,0
0,0,0,0,0,0,0,181,18,1.0,0.1,0.07,255,18,0.07,1
0,223,925,0,0,1,0,10,24,0.0,1.0,0.0,203,255,1.0,0
0,0,0,0,0,0,0,108,9,1.0,0.08,0.06,164,9,0.05,1
0,0,0,0,0,0,0,75,20,1.0,0.27,0.05,255,65,0.25,1
0,43,137,0,0,0,0,70,147,0.0,1.0,0.0,255,191,0.75,0
0,293,27859,0,0,1,0,20,30,0.0,1.0,0.0,20,255,1.0,0
0,0,0,0,0,0,0,109,5,0.0,0.05,0.07,255,5,0.02,1
0,0,0,0,0,0,0,146,9,1.0,0.06,0.05,255,8,0.03,1
0,290,269,0,0,1,0,1,16,0.0,1.0,0.0,255,255,1.0,0
0,0,0,0,0,0,0,58,6,1.0,0.1,0.1,255,6,0.02,1
0,8,0,0,0,0,0,1,14,0.0,1.0,0.0,2,16,1.0,1
0,225,3073,0,0,1,0,3,3,0.0,1.0,0.0,149,255,1.0,0
3,0,0,0,0,0,0,225,1,0.04,0.0,1.0,255,1,0.0,1
0,44,128,0,0,0,0,180,180,0.0,1.0,0.0,105,66,0.63,0
0,0,0,0,0,0,0,112,2,1.0,0.02,0.06,255,17,0.07,1
0,226,7675,0,0,1,0,3,4,0.0,1.0,0.0,71,255,1.0,0
0,174,3159,0,0,1,0,1,1,0.0,1.0,0.0,26,26,1.0,0
0,1,0,0,0,0,0,21,1,0.0,0.05,0.33,255,1,0.0,1
7763,147,105,0,0,0,0,2,2,0.0,1.0,0.0,255,2,0.01,0
0,28,0,3,0,0,0,5,5,0.0,1.0,0.0,255,5,0.02,1
0,0,0,0,0,0,0,219,13,1.0,0.06,0.06,255,8,0.03,1
0,44,132,0,0,0,0,69,149,0.0,1.0,0.0,255,255,1.0,0
0,209,7423,0,0,1,0,2,2,0.0,1.0,0.0,2,255,1.0,0
0,0,0,0,0,0,0,375,1,0.06,0.0,1.0,255,1,0.0,1
0,0,0,0,0,0,0,71,5,1.0,0.07,0.08,255,15,0.06,1
0,323,310,0,0,1,0,2,2,0.0,1.0,0.0,255,255,1.0,0
0,1833,334,0,0,1,0,1,1,0.0,1.0,0.0,116,191,0.7,0
0,11,0,0,0,1,0,2,2,0.0,1.0,0.0,135,100,0.51,0
0,0,0,0,0,0,0,15,1,0.0,0.07,1.0,255,1,0.0,1
0,1437,336,0,0,1,0,1,1,0.0,1.0,0.0,111,92,0.28,0
0,0,0,0,0,0,0,102,8,1.0,0.08,0.06,255,12,0.05,1
0,0,0,0,0,0,0,198,17,1.0,0.09,0.07,255,17,0.07,1
0,223,10446,0,0,1,0,6,9,0.0,1.0,0.0,255,255,1.0,0
0,1235,2449,0,28,1,0,1,1,0.0,1.0,0.0,176,4,0.02,1
0,0,0,0,0,0,0,268,13,1.0,0.05,0.06,255,13,0.05,1
0,0,0,0,0,0,0,114,12,1.0,0.11,0.06,255,12,0.05,1
0,1539,404,0,0,1,0,1,3,0.0,1.0,0.0,255,74,0.29,0
5051,5135678,0,0,4,1,0,1,1,0.0,1.0,0.0,5,32,1.0,1
0,237,44673,0,0,1,0,5,5,0.0,1.0,0.0,105,255,1.0,0
0,0,0,0,0,0,0,17,10,1.0,0.53,0.12,177,49,0.28,1
27281,1,0,0,0,0,0,2,2,0.0,1.0,0.0,255,2,0.01,1
0,0,0,0,0,0,0,30,11,0.97,0.33,0.17,255,30,0.12,1
0,0,0,0,0,0,0,39,3,1.0,0.08,0.13,255,3,0.01,1
0,8,0,0,0,0,0,1,44,0.0,1.0,0.0,1,129,1.0,1
0,381,692,0,0,1,0,1,1,0.0,1.0,0.0,126,255,1.0,0
0,297,3459,0,0,1,0,6,6,0.0,1.0,0.0,85,255,1.0,0
0,0,0,0,0,0,0,259,11,1.0,0.04,0.05,255,11,0.04,1
0,54540,8314,0,2,1,1,2,2,0.0,1.0,0.0,95,95,1.0,1
0,1032,0,0,0,0,0,206,206,0.0,1.0,0.0,255,255,1.0,1
0,212,174,0,0,1,0,13,13,0.0,1.0,0.0,13,255,1.0,0
1,1206,332,0,0,1,0,1,2,0.0,1.0,0.0,47,189,0.98,0
21163,1,0,0,0,0,0,2,2,0.0,1.0,0.0,255,2,0.01,1
430,221,256,0,0,1,0,3,3,0.0,1.0,0.0,255,252,0.99,0
0,8,0,0,0,0,0,1,36,0.0,1.0,0.0,2,82,1.0,1
0,0,0,0,0,0,0,241,8,1.0,0.03,0.06,255,1,0.0,1
0,0,0,0,0,0,0,135,11,1.0,0.08,0.05,255,11,0.04,1
0,1383,326,0,0,1,0,1,1,0.0,1.0,0.0,225,143,0.64,0
0,0,0,0,0,0,0,35,9,1.0,0.26,0.11,255,47,0.18,1
0,0,0,0,0,0,0,144,14,0.0,0.1,0.06,255,10,0.04,1
0,0,0,0,0,0,0,128,5,0.0,0.04,0.07,255,5,0.02,1
0,0,0,0,0,0,0,256,21,1.0,0.08,0.05,255,21,0.08,1
0,313,1481,0,0,1,0,19,19,0.0,1.0,0.0,154,255,1.0,0
0,0,0,0,0,0,0,117,16,1.0,0.14,0.07,255,10,0.04,1
0,0,0,0,0,0,0,289,4,1.0,0.01,0.05,255,4,0.02,1
710,664,20377,0,0,1,3,1,1,0.0,1.0,0.0,255,23,0.09,0
1,1274,390,0,0,1,0,1,1,0.0,1.0,0.0,4,195,1.0,0
0,0,0,0,0,0,0,99,16,1.0,0.16,0.06,154,16,0.1,1
0,0,0,0,0,0,0,15,15,1.0,1.0,0.0,177,97,0.55,1
0,8,0,0,0,0,0,1,8,0.0,1.0,0.0,2,142,1.0,1
0,0,0,0,0,0,0,289,17,1.0,0.06,0.06,255,32,0.13,1
0,0,0,0,0,0,0,76,8,0.0,0.11,0.07,255,8,0.03,1
0,0,0,0,0,0,0,26,7,1.0,0.27,0.15,255,27,0.11,1
0,74,0,0,0,1,0,2,2,0.0,1.0,0.0,255,5,0.02,0
0,607,0,0,0,1,0,3,2,0.0,0.67,0.67,255,113,0.44,0
0,45,45,0,0,0,0,118,119,0.0,1.0,0.0,255,253,0.99,0
0,0,0,0,0,0,0,287,21,1.0,0.07,0.05,255,21,0.08,1
0,1035,333,0,0,1,0,1,1,0.0,1.0,0.0,94,170,0.72,0
0,226,4046,0,0,1,0,3,21,0.33,1.0,0.0,43,255,1.0,0
0,252,18992,0,0,1,0,1,1,0.0,1.0,0.0,13,255,1.0,0
0,260,772,0,0,1,0,32,32,0.0,1.0,0.0,255,255,1.0,0
0,8,0,0,0,0,0,1,4,0.0,1.0,0.0,3,211,1.0,1
0,0,0,0,0,0,0,116,9,1.0,0.08,0.07,255,9,0.04,1
0,46,112,0,0,0,0,298,298,0.0,1.0,0.0,255,253,0.99,0
0,1141,388,0,0,1,0,1,1,0.0,1.0,0.0,255,53,0.21,0
795,24,30,0,0,0,0,1,1,0.0,1.0,0.0,255,230,0.9,0
0,0,0,0,0,0,0,193,1,0.6,0.01,0.05,255,20,0.08,1
0,184,1572,0,0,1,0,1,2,0.0,1.0,0.0,160,164,1.0,0
0,0,0,0,0,0,0,135,19,1.0,0.14,0.06,255,11,0.04,1
0,0,0,0,0,0,0,158,19,1.0,0.12,0.06,255,9,0.04,1
0,330,4474,0,0,1,0,11,11,0.0,1.0,0.0,255,255,1.0,0
0,0,0,0,0,0,0,146,16,1.0,0.11,0.06,255,16,0.06,1
0,1766,326,0,0,1,0,1,1,0.0,1.0,0.0,39,108,0.23,0
0,348,579,0,0,1,0,17,17,0.0,1.0,0.0,255,255,1.0,0
0,344,31189,0,0,1,0,12,12,0.0,1.0,0.0,41,255,1.0,0
0,240,3222,0,0,1,0,2,2,0.0,1.0,0.0,255,249,0.98,0
0,0,0,0,0,0,0,135,20,1.0,0.15,0.06,255,12,0.05,1
0,7328,7670,0,0,1,0,18,18,0.0,1.0,0.0,78,255,1.0,0
0,1032,0,0,0,0,0,511,511,0.0,1.0,0.0,209,64,0.31,1
0,0,0,0,0,0,0,181,10,1.0,0.06,0.06,255,1,0.0,1
0,152,8159,0,0,1,0,1,1,0.0,1.0,0.0,29,255,1.0,0
0,0,0,0,0,0,0,269,18,1.0,0.07,0.05,255,18,0.07,1
0,243,397,0,0,1,0,29,29,0.0,1.0,0.0,93,255,1.0,0
0,0,0,0,0,0,0,360,1,0.04,0.0,1.0,255,1,0.0,1
0,246,0,0,0,1,0,1,1,0.0,1.0,0.0,6,33,1.0,1
0,0,0,0,0,0,0,66,21,1.0,0.32,0.09,255,21,0.08,1
41761,1,0,0,0,0,0,2,2,0.0,1.0,0.0,220,2,0.01,1
0,0,0,0,0,0,0,135,13,1.0,0.1,0.08,255,13,0.05,1
0,185,4841,0,0,1,0,3,4,0.0,1.0,0.0,176,255,1.0,0
0,0,0,0,0,0,0,131,2,1.0,0.02,0.06,255,19,0.07,1
0,186,4841,0,0,1,0,3,4,0.0,1.0,0.0,155,255,1.0,0
0,0,0,0,0,0,0,1,1,0.0,1.0,0.0,253,183,0.72,0
0,78,0,0,0,0,0,9,1,0.0,0.11,0.22,255,28,0.11,0
0,42,42,0,0,0,0,8,15,0.0,1.0,0.0,255,243,0.95,0
0,0,0,0,0,0,0,83,15,1.0,0.18,0.07,255,15,0.06,1
0,0,0,0,0,0,0,353,1,0.03,0.0,1.0,255,1,0.0,1
0,55,108,0,0,0,0,2,2,0.0,1.0,0.0,64,81,0.72,0
0,1,0,0,0,0,0,15,11,0.0,0.73,0.13,255,11,0.04,1
18478,1,0,0,0,0,0,2,2,0.0,1.0,0.0,255,2,0.01,1
0,210,1928,0,0,1,0,28,28,0.0,1.0,0.0,255,255,1.0,0
0,0,0,0,0,0,0,282,2,1.0,0.01,0.05,255,2,0.01,1
0,0,0,0,0,0,0,280,3,1.0,0.01,0.06,255,18,0.07,1
0,8325,0,0,0,1,0,18,1,0.06,0.06,0.22,200,1,0.0,0
0,926,333,0,0,1,0,1,1,0.0,1.0,0.0,128,126,0.59,0
0,0,0,0,0,0,0,109,20,1.0,0.18,0.06,255,20,0.08,1
22,214,750,0,4,1,0,1,2,0.0,1.0,0.0,27,1,0.04,0
0,315,622,0,0,1,0,5,5,0.2,1.0,0.0,255,255,1.0,0
0,0,0,0,0,0,0,132,4,1.0,0.03,0.06,255,4,0.02,1
0,0,0,0,0,0,0,341,1,0.09,0.0,1.0,255,1,0.0,1
0,17,70,0,0,0,0,1,2,0.0,1.0,0.0,26,228,1.0,0
0,0,0,0,0,0,0,42,13,1.0,0.31,0.1,204,53,0.26,1
0,317,1571,0,0,1,0,4,4,0.0,1.0,0.0,6,255,1.0,0
0,310,675,0,0,1,0,9,9,0.0,1.0,0.0,255,255,1.0,0
0,311,18050,0,0,1,0,2,2,0.0,1.0,0.0,2,255,1.0,0
0,1363,0,0,0,1,0,5,5,0.0,1.0,0.0,12,11,0.92,0
0,748,0,0,0,0,0,1,1,0.0,1.0,0.0,72,29,0.15,0
0,54540,8314,0,2,1,1,2,2,0.5,1.0,0.0,255,255,1.0,1
0,321,1074,0,0,1,0,13,13,0.0,1.0,0.0,27,255,1.0,0
0,0,0,0,0,0,0,1,1,0.0,1.0,0.0,42,247,1.0,0
0,0,0,0,0,0,0,251,3,1.0,0.01,0.05,255,3,0.01,1
0,0,0,0,0,0,0,1,1,0.0,1.0,0.0,37,213,1.0,0
0,8,0,0,0,0,0,1,39,0.0,1.0,0.0,2,61,1.0,1
30,1060,3081,0,22,1,0,1,1,0.0,1.0,0.0,239,64,0.27,0
0,8,0,0,0,0,0,1,4,0.0,1.0,0.0,1,239,1.0,1
0,0,0,0,0,0,0,150,20,1.0,0.13,0.05,255,3,0.01,1
0,0,0,0,0,0,0,146,18,1.0,0.12,0.06,255,2,0.01,1
1,1444,479,0,0,1,0,1,1,0.0,1.0,0.0,255,10,0.04,0
0,0,0,0,0,0,0,122,5,1.0,0.04,0.06,255,3,0.01,1
0,245,0,0,0,1,0,2,2,0.0,1.0,0.0,80,38,0.03,0
0,228,410,0,0,1,0,9,10,0.0,1.0,0.0,255,255,1.0,0
0,234,1191,0,0,1,0,1,1,0.0,1.0,0.0,56,195,1.0,0
0,0,0,0,0,0,0,172,10,1.0,0.06,0.06,255,19,0.07,1
0,321,581,0,0,1,0,10,41,0.0,1.0,0.0,255,255,1.0,0
0,0,0,0,0,0,0,98,1,1.0,0.01,0.06,255,7,0.03,1
0,0,0,0,0,0,0,41,8,1.0,0.2,0.15,255,9,0.04,1
1,501760,0,0,0,1,0,1,1,0.0,1.0,0.0,45,32,0.6,0
0,0,0,0,0,0,0,150,14,1.0,0.09,0.05,255,14,0.05,1
4,46,112,0,0,0,0,8,13,0.0,0.25,0.25,162,156,0.96,0
0,0,0,0,0,0,0,148,19,1.0,0.13,0.05,255,15,0.06,1
0,0,0,0,0,0,0,11,7,1.0,0.55,0.18,171,46,0.27,1
0,1,0,0,0,0,0,75,48,0.0,0.64,0.05,255,112,0.44,1
0,0,0,0,0,0,0,73,19,1.0,0.26,0.08,255,19,0.07,1
0,0,0,0,0,0,0,1,1,0.0,1.0,0.0,39,2,0.03,1
0,0,0,0,0,0,0,197,5,1.0,0.03,0.08,255,5,0.02,1
0,327,540,0,0,1,0,11,29,0.0,1.0,0.0,255,255,1.0,0
0,225,4026,0,0,1,0,14,15,0.0,1.0,0.0,222,255,1.0,0
0,0,0,0,0,0,0,133,19,1.0,0.14,0.05,255,20,0.08,1
0,171,9038,0,0,1,0,1,16,0.0,1.0,0.0,28,255,1.0,0
0,151,0,0,0,1,0,1,1,0.0,1.0,0.0,111,71,0.28,0
0,0,0,0,0,0,0,90,19,1.0,0.21,0.06,255,2,0.01,1
0,1032,0,0,0,0,0,511,511,0.0,1.0,0.0,255,223,0.87,1
0,0,0,0,0,0,0,40,20,1.0,0.5,0.05,42,66,0.48,1
0,0,0,0,0,0,0,58,17,1.0,0.29,0.07,255,75,0.29,1
0,8766,0,0,0,1,0,4,4,0.0,1.0,0.0,133,48,0.32,0
0,0,0,0,0,0,0,1,1,0.0,1.0,0.0,3,208,1.0,0
0,0,0,0,0,0,0,207,16,1.0,0.08,0.05,255,16,0.06,1
0,214,1885,0,0,1,0,3,13,0.0,1.0,0.0,37,255,1.0,0
0,15876,0,0,0,0,0,16,16,0.0,1.0,0.0,208,70,0.34,0
0,1032,0,0,0,0,0,510,510,0.0,1.0,0.0,255,143,0.56,1
0,305,45284,0,0,1,0,2,3,0.0,1.0,0.0,58,255,1.0,0
39687,1,0,0,0,0,0,2,2,0.0,1.0,0.0,255,2,0.01,1
0,0,0,0,0,0,0,43,14,1.0,0.33,0.07,255,63,0.25,1
0,0,0,0,0,0,0,1,1,0.0,1.0,0.0,11,211,1.0,0
0,0,0,0,0,0,0,237,15,1.0,0.06,0.06,255,5,0.02,1
4,1122,327,0,0,1,0,1,1,0.0,1.0,0.0,255,143,0.56,0
0,0,0,0,0,0,0,182,17,1.0,0.09,0.07,255,17,0.07,1
0,0,0,0,0,0,0,130,5,1.0,0.04,0.07,255,4,0.02,1
0,334,0,0,0,1,0,2,2,0.0,1.0,0.0,9,64,0.89,1
0,8,0,0,0,0,0,1,32,0.0,1.0,0.0,1,129,1.0,1
0,0,0,0,0,0,0,132,11,1.0,0.08,0.06,255,14,0.05,1
0,225,1415,0,0,1,0,7,7,0.0,1.0,0.0,255,255,1.0,0
2,2194619,0,0,0,1,0,2,2,0.0,1.0,0.0,146,76,0.35,0
0,28,0,3,0,0,0,15,15,0.0,1.0,0.0,255,115,0.45,1
0,0,0,0,0,0,0,1,1,0.0,1.0,0.0,146,1,0.01,1
0,44,74,0,0,0,0,176,176,0.0,1.0,0.0,255,197,0.77,0
0,0,0,0,0,0,0,262,1,1.0,0.0,0.06,255,20,0.08,1
0,0,0,0,0,0,0,224,18,1.0,0.08,0.05,255,18,0.07,1
0,0,0,0,0,0,0,269,19,1.0,0.07,0.06,255,19,0.07,1
0,277,56851,0,0,1,0,2,2,0.0,1.0,0.0,12,164,1.0,0
0,54540,8314,0,2,1,1,5,19,0.0,1.0,0.0,59,59,1.0,1
0,0,0,0,0,0,0,130,11,1.0,0.08,0.05,255,12,0.05,1
0,339,14468,0,0,1,0,12,12,0.0,1.0,0.0,255,255,1.0,0
0,262,1317,0,0,1,0,2,2,0.0,1.0,0.0,255,255,1.0,0
0,0,0,0,0,0,0,31,11,1.0,0.35,0.06,255,51,0.2,1
0,8,0,0,0,0,0,1,52,0.0,1.0,0.0,2,61,1.0,1
0,327,2109,0,0,1,0,3,23,0.0,1.0,0.0,128,255,1.0,0
0,334,0,0,0,1,0,2,2,0.0,1.0,0.0,16,27,1.0,1
0,246,3200,0,0,1,0,17,17,0.0,1.0,0.0,255,255,1.0,0
0,8,0,0,0,0,0,1,25,0.0,1.0,0.0,2,72,1.0,1
0,0,0,0,0,0,0,153,4,1.0,0.03,0.09,255,4,0.02,1
0,228,1512,0,0,1,0,5,5,0.2,1.0,0.0,212,241,1.0,0
0,8,0,0,0,0,0,1,14,0.0,1.0,0.0,1,41,1.0,1
0,0,0,0,0,0,0,125,25,1.0,0.2,0.06,255,4,0.02,1
0,305,327,0,0,1,0,7,44,0.0,1.0,0.0,37,255,1.0,0
0,0,0,0,0,0,0,32,12,1.0,0.38,0.09,255,68,0.27,1
0,0,0,0,0,0,0,245,2,1.0,0.01,0.06,255,2,0.01,1
0,0,0,0,0,0,0,289,3,1.0,0.01,0.06,255,7,0.03,1
0,185,7129,0,0,1,0,4,4,0.0,1.0,0.0,255,246,0.96,0
0,313,27520,0,0,1,0,3,9,0.33,1.0,0.0,76,255,1.0,0
0,46,80,0,0,0,0,54,54,0.0,1.0,0.0,255,255,1.0,0
0,0,0,0,0,0,0,142,7,1.0,0.05,0.06,255,6,0.02,1
0,1509,330,0,0,1,0,1,1,0.0,1.0,0.0,215,156,0.73,0
0,224,1000,0,0,1,0,4,14,0.0,1.0,0.0,255,255,1.0,0
0,246,0,0,0,1,0,1,1,0.0,1.0,0.0,14,41,1.0,1
0,2056,0,0,0,1,0,6,6,0.0,1.0,0.0,28,76,0.93,0
0,0,0,0,0,0,0,1,21,0.0,1.0,0.0,2,224,1.0,0
0,0,0,0,0,0,0,297,24,1.0,0.08,0.05,255,24,0.09,1
0,42,42,0,0,0,0,9,13,0.0,1.0,0.0,255,248,0.97,0
0,0,0,0,0,0,0,127,14,1.0,0.11,0.06,255,16,0.06,1
0,0,0,0,0,0,0,289,14,1.0,0.05,0.06,255,12,0.05,1
0,370,837,0,0,1,0,4,4,0.0,1.0,0.0,120,227,1.0,0
0,310,1556,0,0,1,0,3,20,0.0,1.0,0.0,20,255,1.0,0
0,18,0,0,0,0,0,1,1,0.0,1.0,0.0,1,5,1.0,1
0,8,0,0,0,0,0,1,7,0.0,1.0,0.0,1,83,1.0,1
0,304,3222,0,0,1,0,5,5,0.0,1.0,0.0,255,249,0.98,0
0,1032,0,0,0,0,0,511,511,0.0,1.0,0.0,255,130,0.51,1
0,45,125,0,0,0,0,201,201,0.0,1.0,0.0,255,255,1.0,0
0,0,0,0,0,0,0,244,24,1.0,0.1,0.04,255,24,0.09,1
0,3248,328,0,0,1,0,1,1,0.0,1.0,0.0,107,137,0.82,0
12039,798,276683,0,0,1,462,1,1,0.0,1.0,0.0,255,37,0.15,0
0,0,0,0,0,0,0,219,7,1.0,0.03,0.06,255,9,0.04,1
0,520,0,0,0,0,0,178,178,0.0,1.0,0.0,255,255,1.0,1
0,0,0,0,0,0,0,1,1,0.0,1.0,0.0,104,1,0.01,1
0,0,0,0,0,0,0,116,18,1.0,0.16,0.06,255,18,0.07,1
0,0,0,0,0,0,0,182,22,1.0,0.12,0.05,255,22,0.09,1
0,222,1490,0,0,1,0,1,1,0.0,1.0,0.0,12,255,1.0,0
0,1,0,0,0,0,0,147,110,0.0,0.75,0.04,255,146,0.57,1
0,0,0,0,0,0,0,208,8,1.0,0.04,0.06,255,14,0.05,1
0,8,0,0,0,0,0,1,42,0.0,1.0,0.0,2,156,1.0,1
0,1032,0,0,0,0,0,511,511,0.0,1.0,0.0,130,36,0.28,1
0,0,0,0,0,0,0,140,18,1.0,0.13,0.06,255,18,0.07,1
0,0,0,0,0,0,0,110,10,0.0,0.09,0.05,255,30,0.12,1
0,0,0,0,0,0,0,202,12,1.0,0.06,0.06,255,14,0.05,1
0,0,0,0,0,0,0,23,9,1.0,0.39,0.13,255,68,0.27,1
0,0,0,0,0,0,0,120,5,1.0,0.04,0.07,255,12,0.05,1
0,211,3369,0,0,1,0,17,17,0.0,1.0,0.0,17,255,1.0,0
0,0,0,0,0,0,0,122,20,1.0,0.16,0.06,255,1,0.0,1
0,0,0,0,0,0,0,257,1,1.0,0.0,0.06,255,10,0.04,1
0,43,129,0,0,0,0,67,147,0.0,0.99,0.03,255,212,0.83,0
0,1,0,0,0,0,0,132,95,0.0,0.72,0.05,255,146,0.57,1
0,0,0,0,0,0,0,235,3,1.0,0.01,0.06,255,3,0.01,1
0,0,0,0,0,0,0,253,3,1.0,0.01,0.06,255,4,0.02,1
0,0,0,0,0,0,0,6,6,0.0,1.0,0.0,8,253,1.0,0
0,167,9518,0,0,1,0,3,7,0.0,1.0,0.0,110,255,1.0,0
0,0,0,0,0,0,0,128,11,1.0,0.09,0.06,255,4,0.02,1
0,309,757,0,0,1,0,2,21,0.0,1.0,0.0,166,255,1.0,0
0,0,0,0,0,0,0,107,19,1.0,0.18,0.07,255,1,0.0,1
0,0,0,0,0,0,0,258,14,1.0,0.05,0.06,255,10,0.04,1
0,44,133,0,0,0,0,67,147,0.0,1.0,0.0,255,254,1.0,0
0,0,0,0,0,0,0,299,9,1.0,0.03,0.06,255,8,0.03,1
0,339,2873,0,0,1,0,14,14,0.0,1.0,0.0,255,255,1.0,0
0,18,0,0,0,0,0,1,1,0.0,1.0,0.0,1,229,1.0,1
9590,146,105,0,0,0,0,1,1,0.0,1.0,0.0,255,3,0.01,0
0,302,35040,0,0,1,0,4,4,0.25,1.0,0.0,197,255,1.0,0
0,18,0,0,0,0,0,1,1,0.0,1.0,0.0,1,225,1.0,1
0,0,0,0,0,0,0,248,15,1.0,0.06,0.05,255,15,0.06,1
0,234,23776,0,0,1,0,3,3,0.0,1.0,0.0,62,236,1.0,0
0,0,0,0,0,0,0,2,3,0.5,1.0,0.0,23,255,1.0,0
0,0,0,0,0,0,0,97,16,1.0,0.16,0.06,255,16,0.06,1
0,0,0,0,0,0,0,284,17,1.0,0.06,0.06,255,7,0.03,1
0,0,0,0,0,0,0,178,1,0.99,0.01,0.07,255,20,0.08,1
0,0,0,0,0,0,0,121,19,0.0,0.16,0.06,22,13,0.59,1
0,0,0,0,0,0,0,186,10,0.0,0.05,0.07,255,10,0.04,1
0,54540,8314,0,2,1,1,5,5,0.0,1.0,0.0,213,213,1.0,1
0,339,11529,0,0,1,0,12,12,0.0,1.0,0.0,22,255,1.0,0
0,0,0,0,0,0,0,75,14,0.0,0.19,0.07,255,4,0.02,1
0,0,0,0,0,0,0,33,7,1.0,0.21,0.12,255,64,0.25,1
0,293,2216,0,0,1,0,18,28,0.0,1.0,0.0,18,255,1.0,0
0,0,0,0,0,0,0,209,1,1.0,0.0,0.06,255,19,0.07,1
0,251,870,0,0,1,0,13,13,0.0,1.0,0.0,255,255,1.0,0
0,0,0,0,0,0,0,278,7,1.0,0.03,0.06,255,7,0.03,1
0,0,0,0,0,0,0,44,13,1.0,0.3,0.09,255,38,0.15,1
0,7940,0,0,0,0,0,10,1,0.1,0.1,0.8,186,1,0.01,0
0,219,555,0,0,1,0,4,18,0.0,1.0,0.0,5,255,1.0,0
16,105,147,0,0,0,0,2,2,0.0,1.0,0.0,255,203,0.8,0
0,313,5294,0,0,1,0,4,4,0.0,1.0,0.0,42,255,1.0,0
0,0,0,0,0,0,0,44,10,1.0,0.23,0.09,124,31,0.24,1
0,1032,0,0,0,0,0,141,141,0.0,1.0,0.0,255,141,0.55,1
0,216,5491,0,0,1,0,2,2,0.0,1.0,0.0,36,251,1.0,0
0,0,0,0,0,0,0,27,1,1.0,0.04,0.22,255,11,0.04,1
0,748,0,0,0,0,0,1,1,0.0,1.0,0.0,110,15,0.14,0
0,285,47556,0,0,1,0,3,3,0.0,1.0,0.0,74,255,1.0,0
0,304,3963,0,0,1,0,1,2,0.0,1.0,0.0,9,255,1.0,0
0,326,284,0,0,1,0,5,5,0.0,1.0,0.0,255,255,1.0,0
0,31,0,0,0,0,0,1,3,0.0,1.0,0.0,191,18,0.07,0
0,0,0,0,0,0,0,120,1,0.0,0.01,0.07,255,1,0.0,1
0,207,0,0,0,0,0,2,2,0.0,1.0,0.0,192,160,0.83,1
0,0,0,0,0,0,0,299,4,1.0,0.01,0.06,255,4,0.02,1
0,1032,0,0,0,0,0,511,511,0.0,1.0,0.0,255,215,0.84,1
1,9,28,0,0,0,0,2,3,0.0,1.0,0.0,255,5,0.02,1
0,0,0,0,0,0,0,10,2,1.0,0.2,0.4,255,62,0.24,1
0,337,4453,0,0,1,0,6,6,0.0,1.0,0.0,255,255,1.0,0
0,226,2507,0,0,1,0,5,5,0.0,1.0,0.0,255,250,0.98,0
1,2171,361,0,0,1,0,1,4,0.0,1.0,0.0,231,158,0.59,0
16553,1,0,0,0,0,0,2,2,0.0,1.0,0.0,255,2,0.01,1
0,1010,0,0,0,1,0,1,2,0.0,1.0,0.0,83,104,0.33,0
0,46,75,0,0,0,0,219,219,0.0,1.0,0.0,255,255,1.0,0
0,0,0,0,0,0,0,111,9,1.0,0.08,0.08,255,9,0.04,1
0,0,0,0,0,0,0,123,6,1.0,0.05,0.07,51,15,0.29,1
0,1214,0,0,0,1,0,5,5,0.0,1.0,0.0,157,83,0.39,0
8,1153,0,0,0,0,0,1,1,0.0,1.0,0.0,173,1,0.01,0
0,0,0,0,0,0,0,202,1,0.01,0.0,1.0,255,1,0.0,1
0,1032,0,0,0,0,0,390,390,0.0,1.0,0.0,255,255,1.0,1
0,0,0,0,0,0,0,111,8,0.0,0.07,0.07,255,8,0.03,1
0,0,0,0,0,0,0,17,11,1.0,0.65,0.18,255,11,0.04,1
